Position,Gender,Grade,Weekday,Usage
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Pool
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Graduate,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Staff,Unspecified,NA,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Arcade
Student,Female,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Staff,Unspecified,NA,Thursday,Pool
Student,Male,Freshman,Thursday,Pool
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Junior,Thursday,Pool
Student,Female,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Unspecified,Unknown,NA,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Female,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Pool
Student,Male,Junior,Thursday,Pool
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Junior,Thursday,Gym
Student,Female,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Arcade
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Female,Freshman,Thursday,Gym
Student,Male,Senior,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Junior,Thursday,Gym
Student,Male,Sophomore,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Freshman,Thursday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Graduate,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Faculty,Unspecified,NA,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Staff,Unspecified,NA,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Graduate,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Unspecified,Unknown,NA,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Female,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Graduate,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Arcade
Student,Male,Sophomore,Friday,Arcade
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Junior,Friday,Gym
Student,Male,Graduate,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Female,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Female,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Senior,Friday,Gym
Student,Male,Sophomore,Friday,Arcade
Student,Male,Junior,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Female,Junior,Friday,Gym
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Arcade
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Senior,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Female,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Junior,Friday,Gym
Student,Male,Freshman,Friday,Gym
Student,Male,Sophomore,Friday,Gym
Student,Male,Sophomore,Saturday,Arcade
Student,Male,Freshman,Saturday,Arcade
Student,Female,Sophomore,Saturday,Arcade
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Female,Freshman,Saturday,Pool
Student,Male,Sophomore,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Sophomore,Saturday,Pool
Student,Male,Freshman,Saturday,Pool
Student,Male,Sophomore,Saturday,Pool
Student,Male,Sophomore,Saturday,Pool
Student,Female,Freshman,Saturday,Pool
Student,Male,Freshman,Saturday,Gym
Student,Male,Sophomore,Saturday,Pool
Student,Male,Sophomore,Saturday,Pool
Student,Male,Senior,Saturday,Pool
Student,Male,Junior,Saturday,Pool
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Female,Senior,Saturday,Gym
Student,Female,Senior,Saturday,Gym
Student,Female,Senior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Junior,Saturday,Gym
Staff,Unspecified,NA,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Junior,Saturday,Gym
Student,Female,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Female,Junior,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Graduate,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Sophomore,Saturday,Pool
Student,Male,Freshman,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Senior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Arcade
Student,Male,Sophomore,Saturday,Gym
Student,Male,Junior,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Arcade
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Gym
Student,Male,Graduate,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Sophomore,Saturday,Gym
Student,Male,Freshman,Saturday,Arcade
Student,Male,Freshman,Saturday,Gym
Student,Male,Freshman,Sunday,Arcade
Student,Male,Junior,Sunday,Gym
Student,Male,Sophomore,Sunday,Pool
Student,Male,Freshman,Sunday,Pool
Student,Male,Senior,Sunday,Gym
Student,Female,Sophomore,Sunday,Arcade
Student,Male,Freshman,Sunday,Arcade
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Arcade
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Arcade
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Arcade
Student,Female,Freshman,Sunday,Arcade
Student,Male,Sophomore,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Junior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Female,Sophomore,Sunday,Arcade
Student,Male,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Male,Freshman,Sunday,Arcade
Student,Female,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Male,Senior,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Freshman,Sunday,Gym
Student,Male,Sophomore,Sunday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Female,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Staff,Unspecified,NA,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Sophomore,Monday,Arcade
Staff,Unspecified,NA,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Female,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Graduate,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Unspecified,NA,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Female,Senior,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Graduate,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Junior,Monday,Arcade
Student,Male,Senior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Freshman,Monday,Arcade
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Senior,Monday,Pool
Student,Male,Junior,Monday,Pool
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Pool
Student,Male,Graduate,Monday,Gym
Student,Male,Graduate,Monday,Gym
Student,Female,Freshman,Monday,Pool
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Pool
Student,Male,Freshman,Monday,Pool
Student,Male,Junior,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Female,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Junior,Monday,Pool
Student,Male,Freshman,Monday,Gym
Student,Female,Sophomore,Monday,Events
Student,Male,Freshman,Monday,Pool
Student,Male,Sophomore,Monday,Pool
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Senior,Monday,Gym
Student,Female,Senior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Freshman,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Female,Junior,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Sophomore,Monday,Gym
Student,Male,Senior,Monday,Gym
Student,Male,Junior,Monday,Gym
Student,Female,Senior,Monday,Gym
Student,Male,Freshman,Monday,Gym
